-7.520366925746202469e-04,-1.990787452086806297e-03,1.832569018006324768e-03,2.223019953817129135e-03,-1.224248553626239300e-04,2.333929296582937241e-03,3.297643423080444336e+00,1.015592336654663086e+00,6.683913469314575195e-01,9.440900087356567383e-01,-1.422515386573089792e-03,-2.253061710569373086e-03,1.836994466587019885e-03,2.223020064838055528e-03,-1.224248484779560996e-04,2.333929344800977912e-03
-4.444376972969621420e-04,-4.072230076417326927e-04,3.815041563939303160e-04,-1.242906786501407623e-03,-7.577161304652690887e-04,5.129757337272167206e-04,3.738292455673217773e+00,1.099828720092773438e+00,2.119395017623901367e+00,1.181232109665870667e-01,-1.168515742713143119e-03,1.035864103494533176e-04,3.640593512350230186e-04,-1.242906794690667224e-03,-7.577161569843831419e-04,5.129757058288323800e-04
-6.131024565547704697e-03,-7.417677552439272404e-04,5.902152042835950851e-04,2.481987932696938515e-03,-1.017942209728062153e-03,-2.236521249869838357e-04,2.288449048995971680e+00,1.220207810401916504e+00,1.340206712484359741e-01,4.637083709239959717e-01,-5.494432122085789010e-03,5.948232840114590653e-04,3.024627231533321163e-04,2.481987846750791614e-03,-1.017942266499755402e-03,-2.236521191407811091e-04
-2.172118285670876503e-03,6.182594690471887589e-03,2.447304548695683479e-03,7.056340109556913376e-04,-3.448555711656808853e-03,1.282858720514923334e-04,3.174602270126342773e+00,1.473110318183898926e+00,3.590661525726318359e+00,3.501897573471069336e+00,-3.013916092115273473e-03,6.796780244276854482e-03,2.447660163019020532e-03,7.056340212540185243e-04,-3.448555678026454709e-03,1.282858651942048634e-04
4.001876513939350843e-04,1.785759232006967068e-03,-1.031144172884523869e-03,-1.308891805820167065e-03,-9.535617427900433540e-04,-2.036785008385777473e-03,1.980994820594787598e+00,1.584365844726562500e+00,9.839761257171630859e-01,8.470854759216308594e-01,4.754142429385614784e-04,2.480016505028158000e-03,-1.019938476921017833e-03,-1.308891861345320116e-03,-9.535617181766006681e-04,-2.036784911700432413e-03
-2.655659569427371025e-03,-5.644866032525897026e-04,2.347199013456702232e-03,1.477913610870018601e-04,4.146214923821389675e-04,-1.141993343480862677e-04,2.054173469543457031e+00,1.816742777824401855e+00,2.699993848800659180e+00,3.643526315689086914e+00,-3.125685668660370137e-03,-2.264952888759569610e-03,2.368541642426379937e-03,1.477913658466305322e-04,4.146214815500959684e-04,-1.141993374419942101e-04
1.670351135544478893e-03,-1.413047430105507374e-03,3.853340633213520050e-03,-1.652767066843807697e-03,2.146743703633546829e-03,-1.481072511523962021e-03,1.463456749916076660e+00,2.737561941146850586e+00,3.994415998458862305e-01,1.305254101753234863e-01,1.797466960845780278e-03,-1.174848735982624926e-03,3.867981484676856312e-03,-1.652767057927607671e-03,2.146743802110949277e-03,-1.481072545364739640e-03
2.925988053902983665e-03,-8.154388633556663990e-04,-7.044249214231967926e-03,-1.893853623187169433e-04,-1.407004892826080322e-03,2.835648367181420326e-03,1.907286763191223145e+00,3.018082857131958008e+00,1.790558695793151855e+00,2.132632255554199219e+00,4.134436720707974217e-03,-1.055768495105946373e-03,-7.018611512346800523e-03,-1.893853671238204697e-04,-1.407004864130284149e-03,2.835648453070290561e-03
2.697069430723786354e-03,1.603647135198116302e-03,-1.171873416751623154e-03,-1.751016825437545776e-03,5.223921616561710835e-04,-6.779246032238006592e-04,2.146478891372680664e+00,3.382190227508544922e+00,3.331483304500579834e-01,3.916066169738769531e+00,3.597164373724707782e-03,8.298855879607908810e-04,-1.148699354939323363e-03,-1.751016794129251495e-03,5.223921794156847782e-04,-6.779246260099792021e-04
-5.451691104099154472e-04,-1.091806218028068542e-03,-7.010757108218967915e-04,2.006843453273177147e-03,-1.137148006819188595e-03,-3.246312728151679039e-03,2.896842241287231445e+00,3.617937564849853516e+00,3.897870063781738281e+00,3.048905372619628906e+00,-2.240679236828670151e-03,-9.759818393561013388e-04,-6.819357717963053008e-04,2.006843350736732968e-03,-1.137147980348887167e-03,-3.246312669597241265e-03
3.217608900740742683e-03,-2.548306947574019432e-03,-4.438313189893960953e-03,-1.725846203044056892e-03,2.818417036905884743e-03,1.564583159051835537e-03,3.469868659973144531e+00,3.615009784698486328e+00,2.506010055541992188e+00,1.161595821380615234e+00,6.009237414922954240e-03,-2.530215719556786272e-03,-4.453789295393557369e-03,-1.725846243267440327e-03,2.818417110918647675e-03,1.564583203760293827e-03
-3.862607292830944061e-03,1.180996187031269073e-03,-3.644712967798113823e-03,2.196379471570253372e-03,-3.163889516144990921e-03,4.126937128603458405e-04,2.651058912277221680e+00,3.782781839370727539e+00,3.804031610488891602e+00,2.146424770355224609e+00,-4.828800738665369602e-03,1.449619109539150401e-03,-3.614713754282362999e-03,2.196379502617191396e-03,-3.163889479120442130e-03,4.126937110950727999e-04
6.190432468429207802e-04,2.673085080459713936e-03,-8.429859881289303303e-04,-1.776822493411600590e-03,2.046605106443166733e-03,1.168125541880726814e-03,7.024443745613098145e-01,9.449126124382019043e-01,3.516198635101318359e+00,2.329855203628540039e+00,1.661320703877554967e-03,2.257032133407157679e-03,-8.604086419956685468e-04,-1.776822520946653387e-03,2.046605114520341079e-03,1.168125502357755330e-03
2.815083716996014118e-04,-1.584719750098884106e-03,-5.487869493663311005e-03,3.204227425158023834e-03,1.647335011512041092e-03,2.251877682283520699e-03,6.191374659538269043e-01,1.098077654838562012e+00,2.107798814773559570e+00,1.872898101806640625e+00,-9.097184852536755731e-04,-5.694857729434835234e-04,-5.508370579531895843e-03,3.204227446586787979e-03,1.647335068538957701e-03,2.251877718637195543e-03
-4.296016413718461990e-03,4.065257497131824493e-03,-1.620736205950379372e-03,2.035718876868486404e-03,-2.164136152714490891e-03,4.091649898327887058e-04,3.130726575851440430e+00,1.147453188896179199e+00,4.828595519065856934e-01,3.719236135482788086e+00,-4.846569966330320674e-03,3.562687259385290302e-03,-1.621606717028121819e-03,2.035718827309245145e-03,-2.164136043233283371e-03,4.091650026189423521e-04
-4.650725750252604485e-04,1.610166800674051046e-04,-3.801387501880526543e-03,6.651609437540173531e-04,4.316539343562908471e-05,1.967597519978880882e-03,3.980028629302978516e+00,2.301212787628173828e+00,5.977623462677001953e-01,2.353356838226318359e+00,2.807438189523469283e-04,9.714698722778180966e-04,-3.830304594396088426e-03,6.651609467863315531e-04,4.316539465261330752e-05,1.967597548981060880e-03
-9.089725790545344353e-04,2.135354094207286835e-03,-8.476831862935796380e-05,-9.922623867169022560e-04,-6.636548787355422974e-04,-2.029496499744709581e-05,2.098922491073608398e+00,3.104641675949096680e+00,4.698460400104522705e-01,2.008622169494628906e+00,-2.424914693307873750e-04,2.378667097591096770e-03,-6.407389888835972314e-05,-9.922624441580942499e-04,-6.636548828667978564e-04,-2.029496485761560700e-05
