-3.274542686995118856e-04,1.275194226764142513e-03,4.081121296621859074e-04,-1.927769917529076338e-04,-8.226485806517302990e-04,9.522360051050782204e-05,2.299033164978027344e+00,4.625355899333953857e-01,1.856558084487915039e+00,2.525000333786010742e+00,-5.806358436138783254e-04,1.243061746346188576e-03,4.021312840067254343e-04,-1.927769900589640915e-04,-8.226486081065574477e-04,9.522360008930176969e-05
-6.977551965974271297e-04,-2.870929311029613018e-04,5.100516718812286854e-04,-3.700340457726269960e-04,2.869433374144136906e-04,-7.542292587459087372e-04,2.698608636856079102e+00,1.099299430847167969e+00,1.876367568969726562e+00,1.746441125869750977e+00,-6.996386715901315280e-04,-3.978886459031105065e-04,5.132349250719102406e-04,-3.700340563720451491e-04,2.869433479731482955e-04,-7.542292624467274685e-04
2.255577855976298451e-04,-2.934754011221230030e-04,-3.475541234365664423e-05,-7.052869768813252449e-04,3.767012094613164663e-04,-3.350717597641050816e-04,1.820335149765014648e+00,1.379154205322265625e+00,2.029512524604797363e-01,2.249023914337158203e+00,1.337660135200514314e-04,-5.263352044732821184e-04,-3.737246559245235600e-05,-7.052869593198247055e-04,3.767012075726804631e-04,-3.350717714346486279e-04
-3.868811181746423244e-04,6.036593113094568253e-04,6.708743167109787464e-04,-1.810317553463391960e-05,-3.770434414036571980e-04,-2.275979932164773345e-04,8.990964889526367188e-01,1.621618270874023438e+00,8.078591823577880859e-01,3.909213542938232422e+00,-5.004495678418049683e-04,9.435485921276158192e-04,6.745120435799109972e-04,-1.810317464063834189e-05,-3.770434368565035287e-04,-2.275979926047699809e-04
5.802296218462288380e-04,6.267790449783205986e-04,-1.504925457993522286e-04,-4.417273885337635875e-05,-3.063721815124154091e-04,7.294225360965356231e-05,2.381057739257812500e+00,1.941065907478332520e+00,2.112200021743774414e+00,1.324255298823118210e-02,4.968998722052233837e-04,4.725911079288718018e-04,-1.480445003441508843e-04,-4.417273743749763941e-05,-3.063721864470661332e-04,7.294225550668480046e-05
-2.708440297283232212e-04,2.162776218028739095e-04,6.269905134104192257e-05,-1.565659767948091030e-04,1.639232214074581861e-04,-3.662342205643653870e-04,3.259574174880981445e+00,7.405805587768554688e-01,2.534843921661376953e+00,1.493995666503906250e+00,-1.803075706070003095e-04,3.466060954437667763e-04,6.564688672984538161e-05,-1.565659789122208990e-04,1.639232165816862155e-04,-3.662342075200729070e-04
6.713772891089320183e-04,-1.225559157319366932e-03,-1.246869796887040138e-03,-2.733485889621078968e-04,6.968969246372580528e-04,1.342434115940704942e-04,1.901431560516357422e+00,8.573411107063293457e-01,1.173522710800170898e+00,2.666412353515625000e+00,7.466491144320344317e-04,-1.405753200917889785e-03,-1.252377377575065011e-03,-2.733486009647227819e-04,6.968969005409508550e-04,1.342434110727579275e-04
4.151989705860614777e-04,6.881266599521040916e-04,1.047063618898391724e-03,-3.238937642890959978e-04,-3.054525295738130808e-04,-7.442796777468174696e-05,2.261044502258300781e+00,1.061300277709960938e+00,8.320659995079040527e-01,3.719616889953613281e+00,5.770079549775124737e-04,6.128423205943688131e-04,1.049038228211771062e-03,-3.238937601848887351e-04,-3.054525177539396045e-04,-7.442796516403906077e-05
-1.075512263923883438e-04,-8.056525257416069508e-05,-1.471764517191331834e-05,-1.740080188028514385e-04,6.718115764670073986e-04,-5.265477811917662621e-04,3.859818220138549805e+00,1.060060143470764160e+00,3.471998453140258789e+00,2.598860025405883789e+00,-6.235269999564790086e-05,1.054244757727303480e-04,-1.646133380196296926e-05,-1.740080246543788175e-04,6.718115741073710408e-04,-5.265477958670649987e-04
1.671614591032266617e-04,-3.741827677004039288e-04,7.733288221061229706e-04,4.750557127408683300e-04,-1.182806663564406335e-04,1.847689272835850716e-04,3.860613346099853516e+00,1.659020543098449707e+00,1.663900613784790039e+00,1.210431456565856934e+00,4.119679909220493931e-04,-5.594884055318385995e-04,7.795815114654966937e-04,4.750557046006830268e-04,-1.182806649670156408e-04,1.847689206713384056e-04
-1.585027639521285892e-04,-1.533527247374877334e-04,-1.233942457474768162e-03,-3.246886190026998520e-04,9.104549826588481665e-05,5.710959667339920998e-04,1.259781718254089355e+00,2.499463796615600586e+00,3.001404106616973877e-01,2.776839733123779297e+00,-6.439582278018540979e-05,-3.390799550977276829e-04,-1.235616055417956176e-03,-3.246886297105305245e-04,9.104550025031505559e-05,5.710959754271702216e-04
5.320997443050146103e-04,-9.768082527443766594e-04,3.306040889583528042e-04,-6.469846266554668546e-05,-2.029495371971279383e-04,-4.674154042731970549e-04,1.421072006225585938e+00,3.418561220169067383e+00,1.151769876480102539e+00,2.628970861434936523e+00,5.145383094568440870e-04,-5.496201044009932889e-04,3.176197068676843362e-04,-6.469846414103812672e-05,-2.029495390603871326e-04,-4.674154148541325425e-04
-9.841978317126631737e-04,2.431462926324456930e-04,2.899350074585527182e-04,1.871033018687739968e-04,-4.495133180171251297e-04,5.051000625826418400e-04,7.779936790466308594e-01,1.007616147398948669e-01,1.296337962150573730e+00,2.854984045028686523e+00,-1.045520339346231757e-03,4.804246708997039761e-04,2.780898266313164302e-04,1.871032973602081129e-04,-4.495133137116778007e-04,5.051000472167330993e-04
